date,open,high,low,close
2022-09-11 00:00:00,4.974622615139438,4.995110277082212,4.907975521756837,4.907975521756837
2022-09-11 00:00:05,4.889963132618878,5.135914380800081,4.889963132618878,5.135914380800081
2022-09-11 00:00:10,5.143827443317685,5.248981436021784,5.143827443317685,5.200847907554148
2022-09-11 00:00:15,5.1990955842416575,5.2122623485676565,5.145919141707034,5.145919141707034
2022-09-11 00:00:20,5.1661680327217505,5.316495712036114,5.1661680327217505,5.316495712036114
2022-09-11 00:00:25,5.343919154534435,5.432130118159905,5.343919154534435,5.4300442180633475
2022-09-11 00:00:30,5.436979017253797,5.436979017253797,5.300176457932811,5.300176457932811
2022-09-11 00:00:35,5.316563128537327,5.316563128537327,5.210273301336419,5.210273301336419
2022-09-11 00:00:40,5.270316896421847,5.353054577979744,5.270316896421847,5.353054577979744
2022-09-11 00:00:45,5.372685101987983,5.457302776795947,5.372685101987983,5.457302776795947
2022-09-11 00:00:50,5.397887751869586,5.397887751869586,5.3140182830978775,5.3140182830978775
2022-09-11 00:00:55,5.2113031157231315,5.451904423262882,5.2113031157231315,5.428646474759419
2022-09-11 00:01:00,5.463546248349443,5.635184914988375,5.463546248349443,5.635184914988375
2022-09-11 00:01:05,5.581841491444579,5.623265465162061,5.562293056115929,5.5667037997883915
2022-09-11 00:01:10,5.471317118081559,5.5226005291484945,5.376304412737987,5.376304412737987
2022-09-11 00:01:15,5.390957480603858,5.491223928528358,5.390957480603858,5.48582996027056
2022-09-11 00:01:20,5.486253874253756,5.593820364421955,5.486253874253756,5.593820364421955
2022-09-11 00:01:25,5.632885397002054,5.632885397002054,5.544869927817436,5.584330856142758
2022-09-11 00:01:30,5.666394138642553,5.666394138642553,5.336571211136704,5.336571211136704
2022-09-11 00:01:35,5.341068698127128,5.37569871108016,5.228690307474906,5.37569871108016
2022-09-11 00:01:40,5.382917741663369,5.382917741663369,5.27431928264658,5.286265246097967
2022-09-11 00:01:45,5.28336868483099,5.331285715804035,5.28336868483099,5.289054630533927
2022-09-11 00:01:50,5.285146344797776,5.36028173256133,5.256283025434518,5.284457023607015
2022-09-11 00:01:55,5.249954338446868,5.249954338446868,4.96785892255874,4.96785892255874
2022-09-11 00:02:00,4.945346249144631,4.987364398367013,4.908487217250737,4.987364398367013
2022-09-11 00:02:05,5.007513018190527,5.041218428795497,4.938853676978117,4.938853676978117
2022-09-11 00:02:10,5.113563104311069,5.175151412661242,5.113563104311069,5.169342213417507
2022-09-11 00:02:15,5.1583018319179965,5.283077940115895,5.1583018319179965,5.283077940115895
2022-09-11 00:02:20,5.3044191203496,5.350425043477994,5.247785792180423,5.350425043477994
2022-09-11 00:02:25,5.3968886017912086,5.454353838859616,5.324544203468592,5.324544203468592
2022-09-11 00:02:30,5.307862260699201,5.382823863779212,5.291910734644843,5.306547796873556
2022-09-11 00:02:35,5.336052349276242,5.336052349276242,5.206505159276702,5.206505159276702
2022-09-11 00:02:40,5.194701118078278,5.314751388219422,5.194701118078278,5.314751388219422
2022-09-11 00:02:45,5.291160786106806,5.496161547944316,5.291160786106806,5.409028566942222
2022-09-11 00:02:50,5.465739009878235,5.554712249986907,5.465739009878235,5.484183324289727
2022-09-11 00:02:55,5.475398058719446,5.559581435042615,5.475398058719446,5.489050376956509
2022-09-11 00:03:00,5.400906018966243,5.47921751127215,5.394405016027358,5.468060205698093
2022-09-11 00:03:05,5.568768264441984,5.673455004311226,5.568768264441984,5.598865219296515
2022-09-11 00:03:10,5.703061079984676,5.765826569643245,5.649360015351177,5.707918658556622
2022-09-11 00:03:15,5.718268433646174,5.778143431994077,5.682532354941294,5.682532354941294
2022-09-11 00:03:20,5.745794270215656,5.861007499826547,5.729670145279711,5.861007499826547
2022-09-11 00:03:25,5.915822166815631,6.103468927448765,5.915822166815631,6.028633220149283
2022-09-11 00:03:30,6.073228611664883,6.151066240551377,6.00353770031171,6.151066240551377
2022-09-11 00:03:35,6.236202083978454,6.368175215936066,6.209682157476706,6.300347612091615
2022-09-11 00:03:40,6.240989497660971,6.260165927517354,6.129295669499201,6.260165927517354
2022-09-11 00:03:45,6.289469621226305,6.289469621226305,6.219786513056144,6.219786513056144
