date,open,high,low,close
2022-09-11 00:00:00,5.012372488563072,5.263194655981508,5.012372488563072,5.263194655981508
2022-09-11 00:00:05,5.265541439775337,5.265541439775337,5.201309072528845,5.223022216621639
2022-09-11 00:00:10,5.297644339135705,5.377914186152534,5.297644339135705,5.339900849274526
2022-09-11 00:00:15,5.34943182910226,5.527690613532215,5.3187066856793255,5.527690613532215
2022-09-11 00:00:20,5.44675588961068,5.604298668703537,5.44675588961068,5.58380495854692
2022-09-11 00:00:25,5.602494837940325,5.602494837940325,5.5364364148520355,5.5364364148520355
2022-09-11 00:00:30,5.525149020303558,5.525149020303558,5.398014753464664,5.398014753464664
2022-09-11 00:00:35,5.474956400260135,5.56873043338687,5.474956400260135,5.533711821722913
2022-09-11 00:00:40,5.581932273707038,5.636943457400619,5.562085711143336,5.636943457400619
2022-09-11 00:00:45,5.608152103069917,5.750760819234629,5.608152103069917,5.691934351049977
2022-09-11 00:00:50,5.633595131626671,5.760225125625103,5.633595131626671,5.7050963524891785
2022-09-11 00:00:55,5.775515089420368,5.776733817868465,5.689553118750647,5.689553118750647
2022-09-11 00:01:00,5.733811903232087,5.769110917997391,5.7153034995993,5.769110917997391
2022-09-11 00:01:05,5.749716876322118,5.890424839015949,5.749716876322118,5.889501857126564
2022-09-11 00:01:10,5.849257189150212,6.0552283217148295,5.847209340320675,6.0552283217148295
2022-09-11 00:01:15,6.025761206687976,6.083000684362409,6.0220296035185585,6.0220296035185585
2022-09-11 00:01:20,6.025816130472366,6.047344287683204,5.965858882440172,5.965858882440172
2022-09-11 00:01:25,6.001227198413365,6.001227198413365,5.9115024984515046,5.9115024984515046
2022-09-11 00:01:30,5.8890360821091505,6.0629506520048775,5.8890360821091505,6.023146882707211
2022-09-11 00:01:35,6.107439296660947,6.204130594932213,6.107439296660947,6.204130594932213
2022-09-11 00:01:40,6.1380817906482825,6.1380817906482825,6.049490711870877,6.113800414968549
2022-09-11 00:01:45,6.110891718994828,6.38454111384703,6.110891718994828,6.3100795304974096
2022-09-11 00:01:50,6.2773932380488375,6.2773932380488375,6.144519333659357,6.155330103853852
2022-09-11 00:01:55,6.064126053049631,6.12976837715064,6.064126053049631,6.12976837715064
2022-09-11 00:02:00,6.247180043383878,6.290631327116152,6.198417974210662,6.2417260221488355
2022-09-11 00:02:05,6.253071026781447,6.327608464510687,6.222909959296813,6.327608464510687
2022-09-11 00:02:10,6.391817145730086,6.661636701104925,6.391817145730086,6.661636701104925
2022-09-11 00:02:15,6.583152842023575,6.706616577360766,6.583152842023575,6.670573110224375
2022-09-11 00:02:20,6.674512428883499,6.698442882284251,6.601963894542156,6.698442882284251
2022-09-11 00:02:25,6.710459005849904,6.710459005849904,6.5301199476316345,6.5301199476316345
2022-09-11 00:02:30,6.5593940306140075,6.758913789049245,6.5593940306140075,6.758913789049245
2022-09-11 00:02:35,6.711474769747859,6.825064475395392,6.711474769747859,6.825064475395392
2022-09-11 00:02:40,6.9044015295069,6.9044015295069,6.750309601085189,6.796226796010804
2022-09-11 00:02:45,6.76391817553789,6.852428824199617,6.735431520527974,6.852428824199617
2022-09-11 00:02:50,6.922095803162892,7.219566725267139,6.922095803162892,7.219566725267139
2022-09-11 00:02:55,7.123397017139648,7.353126837373436,7.123397017139648,7.247658272810645
2022-09-11 00:03:00,7.339822066188887,7.434639523969702,7.301291616018605,7.390842705562691
2022-09-11 00:03:05,7.269724012060628,7.460387891150166,7.269724012060628,7.460387891150166
2022-09-11 00:03:10,7.424590360429578,7.424590360429578,7.253078737868392,7.289063622564937
2022-09-11 00:03:15,7.365117250924565,7.449885838625856,7.365117250924565,7.375367637705432
2022-09-11 00:03:20,7.287576200418116,7.402955212094859,7.233251452199992,7.402955212094859
2022-09-11 00:03:25,7.269596044934202,7.295967651387404,7.1390758498649145,7.217646438503634
2022-09-11 00:03:30,7.149213731153758,7.326148531106904,7.149213731153758,7.219974521091123
2022-09-11 00:03:35,7.216267963062645,7.3490614748297025,7.216267963062645,7.3490614748297025
2022-09-11 00:03:40,7.375275025248599,7.467024237863814,7.3521867577263675,7.467024237863814
2022-09-11 00:03:45,7.522485434344079,7.714452478362681,7.400095588067023,7.714452478362681
2022-09-11 00:03:50,7.890473209326599,7.890473209326599,7.7422074225886375,7.7422074225886375
2022-09-11 00:03:55,7.568973288435767,7.631659007314161,7.331638060526569,7.331638060526569
2022-09-11 00:04:00,7.464718626592074,7.500938190737413,7.382984595194744,7.500938190737413
2022-09-11 00:04:05,7.405771736229384,7.703101225048571,7.405771736229384,7.650232146620316
2022-09-11 00:04:10,7.741449556956176,8.110205861791705,7.741449556956176,8.110205861791705
2022-09-11 00:04:15,8.162242319482138,8.483584779352913,8.162242319482138,8.43566253502727
2022-09-11 00:04:20,8.47845251107379,8.703655565380537,8.47845251107379,8.703655565380537
2022-09-11 00:04:25,8.662672955950777,8.793404982631536,8.662672955950777,8.793404982631536
2022-09-11 00:04:30,8.772493956393495,8.84128489372028,8.712075755743921,8.84128489372028
2022-09-11 00:04:35,8.945332705795353,9.045010494365776,8.868696101609618,9.045010494365776
2022-09-11 00:04:40,8.97271032035163,9.406983626111694,8.97271032035163,9.406983626111694
2022-09-11 00:04:45,9.417734720839054,9.510629413389362,9.344329985222844,9.452571709497784
2022-09-11 00:04:50,9.386710496608677,9.516008895367035,9.386710496608677,9.516008895367035
2022-09-11 00:04:55,9.702649110938133,9.954083744413715,9.702649110938133,9.743530672968001
2022-09-11 00:05:00,9.769949085143292,9.798521217587716,9.65691544153946,9.65691544153946
2022-09-11 00:05:05,9.645004010009657,9.690842794320247,9.48469776266922,9.543785405296152
2022-09-11 00:05:10,9.571414345187328,9.571414345187328,9.502153002501519,9.547178485269647
2022-09-11 00:05:15,9.585982307793985,9.660430828739974,9.556113386582732,9.639754759291792
2022-09-11 00:05:20,9.78384152666093,10.086070718026113,9.723106521296547,10.086070718026113
2022-09-11 00:05:25,10.213186772101707,10.378973193521901,10.14775661643187,10.14775661643187
2022-09-11 00:05:30,10.000751118394556,10.000751118394556,9.716364341994089,9.716364341994089
2022-09-11 00:05:35,9.657268515041862,9.83856691751519,9.657268515041862,9.83856691751519
2022-09-11 00:05:40,9.770995652508077,9.798833480966401,9.680586301580353,9.680586301580353
2022-09-11 00:05:45,9.834384753639892,10.046342101008918,9.834384753639892,9.962217816621084
2022-09-11 00:05:50,9.952309257285624,10.021175925213484,9.952309257285624,9.986114504244581
2022-09-11 00:05:55,9.919604991803027,10.037245766502899,9.768882009272488,10.037245766502899
2022-09-11 00:06:00,10.057766126121967,10.338596575600672,10.057766126121967,10.329876985519986
2022-09-11 00:06:05,10.428021868345837,10.535532065606679,10.305508462688035,10.341108583831089
2022-09-11 00:06:10,10.223400540746354,10.534049071791411,10.223400540746354,10.534049071791411
2022-09-11 00:06:15,10.705409206041022,10.885437177185269,10.692612217196393,10.7204423587081
2022-09-11 00:06:20,10.787938380042485,10.820373887097524,10.690279719514425,10.820373887097524
2022-09-11 00:06:25,10.72655996681998,10.767956024022066,10.603455317165979,10.603455317165979
2022-09-11 00:06:30,10.543974745683649,10.769480624749768,10.543974745683649,10.769480624749768
2022-09-11 00:06:35,10.715863887521362,11.264183327174198,10.715863887521362,11.264183327174198
2022-09-11 00:06:40,11.305563868347173,11.305563868347173,11.124862054355694,11.124862054355694
2022-09-11 00:06:45,11.022472216177022,11.167794187529406,11.000448053951498,11.073109245196067
2022-09-11 00:06:50,11.136124775730744,11.136124775730744,10.683075430319022,10.683075430319022
2022-09-11 00:06:55,10.659762268307531,10.886709164212826,10.659762268307531,10.886709164212826
2022-09-11 00:07:00,10.89436329435133,11.145545825505156,10.89436329435133,11.099575414454229
2022-09-11 00:07:05,10.780650616700685,11.115549212721866,10.780650616700685,11.115549212721866
2022-09-11 00:07:10,11.106021692713293,11.106021692713293,10.917693177643118,10.965891986189067
2022-09-11 00:07:15,10.931585768023266,11.064251207171667,10.702081620352883,10.702081620352883
2022-09-11 00:07:20,10.66533738658526,10.66533738658526,10.21493543218737,10.21493543218737
2022-09-11 00:07:25,10.09718398239649,10.463897118640704,10.09718398239649,10.292905801236138
2022-09-11 00:07:30,10.48510311533647,10.730931181119974,10.37083836594164,10.702772370261904
2022-09-11 00:07:35,10.77336386670381,10.805035850383662,10.749218445895892,10.78432206663434
2022-09-11 00:07:40,10.635598611008364,10.635598611008364,10.52401819644448,10.552919853052208
2022-09-11 00:07:45,10.574889810484136,10.574889810484136,10.365314424336995,10.509765805465152
2022-09-11 00:07:50,10.39549926184598,10.687399820685393,10.282339414623468,10.687399820685393
2022-09-11 00:07:55,10.688969844455873,10.819544370072641,10.594215468752106,10.738632879173068
2022-09-11 00:08:00,10.942664172332623,11.123885441087095,10.942664172332623,11.088885511835834
2022-09-11 00:08:05,10.979147251585779,10.979147251585779,10.526826694145136,10.526826694145136
2022-09-11 00:08:10,10.602339989222456,10.754330208439264,10.602339989222456,10.626735258414008
2022-09-11 00:08:15,10.431067093332373,10.431067093332373,10.26820723013155,10.323616959895974
2022-09-11 00:08:20,10.30346378327664,10.569241800851174,10.30346378327664,10.553986900378332
2022-09-11 00:08:25,10.513405539754075,10.763174920106508,10.513405539754075,10.763174920106508
2022-09-11 00:08:30,10.720311968913329,10.977286336038137,10.720311968913329,10.977286336038137
2022-09-11 00:08:35,10.989695931980357,11.06922290274428,10.989695931980357,11.0463861452739
2022-09-11 00:08:40,11.079266898883242,11.198167444315514,11.018099739622823,11.198167444315514
2022-09-11 00:08:45,11.255672284242523,11.520667608328257,11.255672284242523,11.520667608328257
2022-09-11 00:08:50,11.520669319180698,11.88925445806009,11.520669319180698,11.861005716897415
2022-09-11 00:08:55,11.72866230136039,11.857722323022504,11.48416549996073,11.48416549996073
2022-09-11 00:09:00,11.599398891960748,11.723250643174083,11.468066598390418,11.494419139085473
2022-09-11 00:09:05,11.484388247853985,11.7786819218332,11.477810271203568,11.7786819218332
2022-09-11 00:09:10,11.851200952633752,12.003801041623392,11.851200952633752,12.003801041623392
2022-09-11 00:09:15,11.822007533226138,12.007160513673856,11.822007533226138,11.871938524880491
2022-09-11 00:09:20,11.944003899389081,12.004571545606241,11.809254056129827,11.859327649331139
2022-09-11 00:09:25,11.916064254902919,11.922096339970041,11.566647754626851,11.573874210487416
2022-09-11 00:09:30,11.614645909895206,11.768725302058902,11.52947455414727,11.768725302058902
2022-09-11 00:09:35,11.634303436131361,11.831202595252154,11.634303436131361,11.831202595252154
2022-09-11 00:09:40,11.525093932624802,11.752934924076303,11.525093932624802,11.752934924076303
2022-09-11 00:09:45,11.820592889009344,12.074811222795445,11.820592889009344,11.922339224713648
2022-09-11 00:09:50,11.947114124819686,11.969092574491729,11.908818380415475,11.969092574491729
2022-09-11 00:09:55,12.016873000943022,12.203155405252888,11.9330775000498,12.203155405252888
2022-09-11 00:10:00,12.274222961529835,12.831920015009878,12.274222961529835,12.831920015009878
2022-09-11 00:10:05,12.674225402253768,12.674225402253768,12.286852473576122,12.286852473576122
2022-09-11 00:10:10,12.069603415905092,12.08942285630063,11.798177300142484,12.07502175619628
2022-09-11 00:10:15,12.237356503237402,12.237356503237402,11.901088828553775,11.901088828553775
2022-09-11 00:10:20,11.832290740971272,12.289895403822928,11.832290740971272,12.289895403822928
2022-09-11 00:10:25,12.314826351314547,12.467588138915865,12.314826351314547,12.372817960481461
2022-09-11 00:10:30,12.332787978944186,12.470560093436838,12.332787978944186,12.372474395377985
2022-09-11 00:10:35,12.443993815664863,12.56658298055183,12.3750944321854,12.518006348785722
2022-09-11 00:10:40,12.6129764524709,12.73817662797301,12.599874861186622,12.73817662797301
2022-09-11 00:10:45,12.80748814227209,12.81642337864925,12.585523661322771,12.81642337864925
2022-09-11 00:10:50,12.74124612570736,12.83672529700937,12.522387953079066,12.62351661200537
2022-09-11 00:10:55,12.674763452610339,12.674763452610339,12.441427327650501,12.441427327650501
2022-09-11 00:11:00,12.26437533355031,12.482997812668117,12.26437533355031,12.466439219359724
2022-09-11 00:11:05,12.479941733724436,12.57907419333976,12.479941733724436,12.57907419333976
2022-09-11 00:11:10,12.82818633641156,13.009054942425193,12.81028142177546,12.984863601237905
2022-09-11 00:11:15,12.835283224114525,13.055948802996227,12.779990294144334,12.963201753816929
2022-09-11 00:11:20,12.888759946383974,12.888759946383974,12.636326599010165,12.81056205627567
2022-09-11 00:11:25,12.716186588378482,13.054523166547572,12.716186588378482,12.944315505815624
2022-09-11 00:11:30,13.006485879948466,13.006485879948466,12.57545388232282,12.735065411735045
2022-09-11 00:11:35,12.958546290185902,12.980866257941194,12.700657413754419,12.700657413754419
2022-09-11 00:11:40,13.006902153821919,13.140225102311085,12.927755277973112,12.927755277973112
2022-09-11 00:11:45,12.997897784106815,13.559261934192278,12.997897784106815,13.559261934192278
2022-09-11 00:11:50,13.516791683635477,13.655274979958234,13.353323478937698,13.408889587582447
2022-09-11 00:11:55,13.35652623860776,13.615711232134291,13.35652623860776,13.615711232134291
2022-09-11 00:12:00,13.739949471765126,14.007649600823084,13.643660571172658,14.007649600823084
2022-09-11 00:12:05,13.936064010745747,14.34265828066092,13.890296267628766,14.34265828066092
2022-09-11 00:12:10,14.272343774990066,14.520737742976475,14.272343774990066,14.520737742976475
2022-09-11 00:12:15,14.669510353495523,14.700485880310408,14.359066261947302,14.359066261947302
2022-09-11 00:12:20,14.361445028240897,14.361445028240897,14.140990241177121,14.170828928227747
2022-09-11 00:12:25,13.976709214925172,14.032891461169775,13.787916097744013,13.787916097744013
2022-09-11 00:12:30,13.810115857051727,14.159599963782847,13.807503883194483,14.141655740351808
2022-09-11 00:12:35,14.324719028400484,14.343600648464951,14.171612389163805,14.201898652680207
2022-09-11 00:12:40,14.209174144576105,14.624687124963403,14.209174144576105,14.624687124963403
2022-09-11 00:12:45,14.69250716668886,15.023902227345953,14.667420822353733,15.023902227345953
2022-09-11 00:12:50,15.32204428377166,15.795688506417092,15.309452082437305,15.626504363393645
2022-09-11 00:12:55,15.47777059994715,15.531621393140536,15.430867752244321,15.430867752244321
2022-09-11 00:13:00,15.490459909492655,15.490459909492655,14.952976667916367,15.024231081679941
2022-09-11 00:13:05,15.212061221759335,15.379421305969856,15.178873925448734,15.379421305969856
2022-09-11 00:13:10,15.420417300532653,15.543483299921325,15.326227913459661,15.543483299921325
2022-09-11 00:13:15,15.6862787335824,16.142323022743444,15.682064039575891,16.063063596972206
2022-09-11 00:13:20,16.37911991729069,16.620630928896976,16.37911991729069,16.620630928896976
2022-09-11 00:13:25,16.652648002036607,17.383134361600156,16.652648002036607,17.383134361600156
2022-09-11 00:13:30,17.363357755756198,17.660746843025407,17.26395497826301,17.62430471106048
2022-09-11 00:13:35,17.443764177583137,18.003902401449857,17.443764177583137,18.003902401449857
2022-09-11 00:13:40,17.985939746061543,18.469588828313913,17.819422301999744,18.469588828313913
2022-09-11 00:13:45,18.23369558793377,18.60586035123748,18.0926730786752,18.567085512610625
2022-09-11 00:13:50,18.701886733002745,18.767006069751982,18.41702104961354,18.602915485300947
2022-09-11 00:13:55,18.511949119857483,18.615503170884587,18.376094423140053,18.376094423140053
2022-09-11 00:14:00,18.315191958477797,18.83611591140157,18.315191958477797,18.83611591140157
2022-09-11 00:14:05,18.91437183031155,18.91437183031155,18.533219138048974,18.533219138048974
2022-09-11 00:14:10,18.587015341301313,18.92767646224944,18.587015341301313,18.92767646224944
2022-09-11 00:14:15,18.976382572031618,19.473208849289627,18.976382572031618,19.473208849289627
2022-09-11 00:14:20,19.695206355892115,20.184008024517887,19.60957344889623,19.949627578351002
2022-09-11 00:14:25,19.93390453215244,19.99697399414,19.883796161631796,19.968675157736637
2022-09-11 00:14:30,20.168134565357963,20.168134565357963,19.564851697880865,19.564851697880865
2022-09-11 00:14:35,19.416201859951084,19.557238476109788,19.36497891370127,19.459328596446458
2022-09-11 00:14:40,19.479462685705585,19.583178134321088,19.309302686254796,19.583178134321088
2022-09-11 00:14:45,19.56745717804786,20.583983826684133,19.56745717804786,20.583983826684133
2022-09-11 00:14:50,20.612364335138793,20.612364335138793,20.255744262530936,20.255744262530936
2022-09-11 00:14:55,20.493165646825283,21.024550602729573,20.493165646825283,21.024550602729573
2022-09-11 00:15:00,21.14243161836882,21.237123976037054,20.874718024103068,21.12127504088115
2022-09-11 00:15:05,20.922096247949526,21.540923263648423,20.922096247949526,21.244398629544726
2022-09-11 00:15:10,21.197983184380984,21.382762573584575,21.047004006885007,21.382762573584575
2022-09-11 00:15:15,21.415627365717533,22.135326347119797,21.36518325164206,22.135326347119797
2022-09-11 00:15:20,22.05970020656065,22.30192758612034,22.040470978494604,22.21404527415842
2022-09-11 00:15:25,22.100874091998747,23.115599155909248,22.100874091998747,23.115599155909248
2022-09-11 00:15:30,23.16668337731144,23.364291112493063,22.98525761284601,23.364291112493063
2022-09-11 00:15:35,23.082096223335654,23.294590371669077,22.926835750630538,23.025392173438064
2022-09-11 00:15:40,22.632454353041915,23.143656096215445,22.530349489185234,23.143656096215445
2022-09-11 00:15:45,23.022312055987058,23.366236867773793,22.84578497538096,22.84578497538096
2022-09-11 00:15:50,22.925372847223436,22.925372847223436,22.26909349802996,22.453700977358896
2022-09-11 00:15:55,22.49950087442032,23.376844731182654,22.482486561976494,23.376844731182654
2022-09-11 00:16:00,23.477361411308063,23.767116640578433,23.366557579916044,23.504750142273796
2022-09-11 00:16:05,23.776620782171626,24.672055140768613,23.589383567493535,24.672055140768613
2022-09-11 00:16:10,24.443275374062125,24.443275374062125,23.960449963957252,24.381436554325454
2022-09-11 00:16:15,24.252633762394225,24.75840677856035,23.938060417811514,23.938060417811514
2022-09-11 00:16:20,24.223612943575695,24.232831046491384,23.95280724511362,23.95280724511362
2022-09-11 00:16:25,23.759502167455267,24.553766642270546,23.759502167455267,24.318112269165265
2022-09-11 00:16:30,24.474561040355688,25.211993294427316,24.474561040355688,25.049332372856725
2022-09-11 00:16:35,25.289079165601972,25.36118318797778,25.17236677396726,25.36118318797778
2022-09-11 00:16:40,24.898070904103324,25.118810397487717,24.898070904103324,25.118810397487717
2022-09-11 00:16:45,25.12615438588351,25.52030637739149,25.061999743269002,25.52030637739149
2022-09-11 00:16:50,25.25523135782235,25.61233788921117,25.094453439920322,25.61233788921117
