date,open,high,low,close
2022-09-11 00:00:00,5.099992646807405,5.166653999417482,5.099992646807405,5.129907025766515
2022-09-11 00:00:05,5.165963461892373,5.165963461892373,5.051025532682698,5.051025532682698
2022-09-11 00:00:10,5.070930301591524,5.070930301591524,4.97044737168253,4.979055610990719
2022-09-11 00:00:15,5.041981324912227,5.041981324912227,4.920142480764026,4.920142480764026
2022-09-11 00:00:20,4.959317256190719,5.191673092602663,4.959317256190719,5.191673092602663
2022-09-11 00:00:25,5.188394225595446,5.350161951716343,5.188394225595446,5.315364984980051
2022-09-11 00:00:30,5.329948419563402,5.329948419563402,5.192830540442177,5.192830540442177
2022-09-11 00:00:35,5.216487613376706,5.272950364715003,5.170177447212184,5.272950364715003
2022-09-11 00:00:40,5.3243903926107325,5.488613436925057,5.3243903926107325,5.488613436925057
2022-09-11 00:00:45,5.596105157498352,5.642712289525522,5.5501595504560886,5.642712289525522
2022-09-11 00:00:50,5.696568596243738,5.8428598368347,5.696568596243738,5.8428598368347
2022-09-11 00:00:55,5.859480550746029,5.859480550746029,5.743437237962874,5.743437237962874
2022-09-11 00:01:00,5.789639068435896,5.817360862301157,5.755923725092314,5.76849922159046
2022-09-11 00:01:05,5.785058119412559,5.83454310732626,5.712517363332559,5.83454310732626
2022-09-11 00:01:10,5.872086219844334,6.016755642050244,5.872086219844334,5.925472152924142
2022-09-11 00:01:15,5.9524429315601655,5.969341486103312,5.938872463955111,5.969341486103312
2022-09-11 00:01:20,5.910543228167305,5.968627115626099,5.8167063742147125,5.968627115626099
2022-09-11 00:01:25,6.031548830838117,6.080740871641217,6.000420759364895,6.000420759364895
2022-09-11 00:01:30,6.104338938140424,6.104338938140424,5.913002210939049,5.913002210939049
2022-09-11 00:01:35,5.831954978851364,5.871546988238388,5.82911802725187,5.82911802725187
2022-09-11 00:01:40,5.94866832486757,6.181457944147281,5.94866832486757,6.181457944147281
2022-09-11 00:01:45,6.288041253503591,6.329138948321761,6.288041253503591,6.329138948321761
2022-09-11 00:01:50,6.273237995113462,6.476354422911622,6.273237995113462,6.33421714248787
2022-09-11 00:01:55,6.250485194317377,6.282207365843941,6.227861186113119,6.282207365843941
2022-09-11 00:02:00,6.236485755222173,6.29867315107234,6.201364781337481,6.201364781337481
2022-09-11 00:02:05,6.160522241999482,6.217658435132195,6.093189233285629,6.217658435132195
2022-09-11 00:02:10,6.197221996666543,6.197221996666543,6.060804019737352,6.060804019737352
2022-09-11 00:02:15,6.077468257288966,6.110809855809581,6.023339449299096,6.110809855809581
2022-09-11 00:02:20,6.068101550550287,6.216137163265488,6.068101550550287,6.119481006183981
2022-09-11 00:02:25,6.232618903762701,6.534316833427228,6.232618903762701,6.521733883100566
2022-09-11 00:02:30,6.560562887483684,6.7349923140901256,6.560562887483684,6.7349923140901256
2022-09-11 00:02:35,6.748554457633836,6.8432941423099365,6.680132234720859,6.8432941423099365
2022-09-11 00:02:40,6.928327696458307,6.969194130841193,6.7950954096776535,6.7950954096776535
2022-09-11 00:02:45,6.799041420072847,6.938427275796844,6.799041420072847,6.938427275796844
2022-09-11 00:02:50,6.85249668538952,6.935660656605599,6.85249668538952,6.86191908699243
2022-09-11 00:02:55,6.817336743662793,6.884808994071064,6.80953169804431,6.884808994071064
2022-09-11 00:03:00,6.862712305538858,6.862712305538858,6.653042506598533,6.727146101447133
2022-09-11 00:03:05,6.810399396543026,6.971483205117983,6.810399396543026,6.971483205117983
2022-09-11 00:03:10,7.1186380485927625,7.201007106194916,7.089426981844471,7.201007106194916
2022-09-11 00:03:15,7.1040194682385485,7.26532114841,7.1040194682385485,7.26532114841
2022-09-11 00:03:20,7.275989951459652,7.3467615799324,7.275989951459652,7.315987151575163
2022-09-11 00:03:25,7.341072521942946,7.431621560416158,7.264758693614172,7.431621560416158
2022-09-11 00:03:30,7.4778502992442135,7.720861022298643,7.4778502992442135,7.720861022298643
2022-09-11 00:03:35,7.562857600953318,7.9407573400039695,7.562857600953318,7.9407573400039695
2022-09-11 00:03:40,8.005471666920322,8.010609707207745,7.7996382333678715,7.8840301673353785
2022-09-11 00:03:45,7.901314318102165,8.002683007324405,7.870759094613874,8.002683007324405
2022-09-11 00:03:50,8.10724690987783,8.10724690987783,7.968641796842839,7.968641796842839
2022-09-11 00:03:55,7.887595134180124,8.089081246585442,7.887595134180124,8.089081246585442
2022-09-11 00:04:00,8.206289032874327,8.559328219755315,8.206289032874327,8.559328219755315
2022-09-11 00:04:05,8.472839470602509,8.754240078517306,8.446338637392047,8.754240078517306
2022-09-11 00:04:10,8.809661752695124,9.0755213143654,8.809661752695124,9.073760941562242
2022-09-11 00:04:15,9.101852389825252,9.340517356556846,9.101852389825252,9.324888280923611
2022-09-11 00:04:20,9.382277186126778,9.465214616621818,9.356312694678692,9.356505464464744
2022-09-11 00:04:25,9.213220274757255,9.454632195424711,9.213220274757255,9.449784006228938
2022-09-11 00:04:30,9.562175966756637,9.855899379374515,9.562175966756637,9.855899379374515
2022-09-11 00:04:35,10.079496018919565,10.099165248690205,9.8135371432479,9.8135371432479
2022-09-11 00:04:40,9.762035393318564,9.762035393318564,9.58563337282495,9.696629126472038
2022-09-11 00:04:45,9.78155737628219,9.894548958349908,9.73612659337231,9.894548958349908
2022-09-11 00:04:50,9.950960611310256,10.238677057342393,9.950960611310256,10.147285552572963
2022-09-11 00:04:55,10.295680752850032,10.299054812603899,10.229678228387915,10.235773138645017
2022-09-11 00:05:00,10.327086515556436,10.524785847504607,10.327086515556436,10.384823996230814
2022-09-11 00:05:05,10.447523055728393,10.747198660418851,10.406957765930379,10.747198660418851
2022-09-11 00:05:10,10.785782860510196,10.785782860510196,10.448594792740389,10.448594792740389
2022-09-11 00:05:15,10.388960090030556,10.388960090030556,10.185510097578497,10.185510097578497
2022-09-11 00:05:20,10.241532918119,10.393767436157146,10.241532918119,10.388551468430418
2022-09-11 00:05:25,10.316995580930943,10.316995580930943,10.152130746123085,10.295208253160467
2022-09-11 00:05:30,10.292153299279871,10.319021582588572,10.25611432033248,10.301111080572642
2022-09-11 00:05:35,10.374331264043377,10.646843334492903,10.374331264043377,10.646843334492903
